id,time,message
534648971168194560,1416305222681,ノリのいい洋楽教えて〜っ\n\nTaylor Swiftだったら\n22 \/ Shake It Off  とか\nKaty Perryだったら\nThis Is How We Do  とか\nAriana Grandeは\nLast Christmas の歌声に癒されてる\n\nできれば女性で！！
534648975396470784,1416305223689,Another hot deal! Bournemo 40% off! Now only £59.00! http:\/\/t.co\/7Nq89SSdhl   #BigDays http:\/\/t.co\/8rpgngxeMe
534648979565195265,1416305224683,RT @ABSCBN_Showbiz: Kathryn Bernardo thrilled to record \Mr. DJ\, says to spend Christmas in PH |via @reymadeveza http:\/\/t.co\/0w19DJ0Dor
534648984443572224,1416305225846,RT @B_radizzle: Mom can I have 500 followers for Christmas?
534648987094364160,1416305226478,RT @Victim_Gaming: Enter to win $100 of #Smite Gems @ https:\/\/t.co\/zAflTeT4R4
534648989808091136,1416305227125,Check out this amazing deal!  40% off! Now only £59.00! http:\/\/t.co\/7rk1C8giwB   #igDays http:\/\/t.co\/Q1WzEJ6DWY
534648992182075393,1416305227691,Another deal saver! Bournemouth at Christmas 40% off! Now only £59.00! http:\/\/t.co\/aJd4eIlYVz #BigDays
534648993855598593,1416305228090,@Conor_MK @TheLastOfBudge did not consider this. Due to village Internet I'll see you lads after Christmas yeah
534648997936656384,1416305229063,Look! It's here! Bournemouth at Christmas 40% off! Now only £59.00! http:\/\/t.co\/SPhH6DXv9l  #BigDays
534649001313050624,1416305229868,Check out this amazing deal!  40% off! Now only £59.00! http:\/\/t.co\/5xyEy2uzaU   #igDays http:\/\/t.co\/CIJz8KVRc0
534649004059922432,1416305230523,RT @lisafaulkner1: I will be @ideal_home_show tomorrow &amp, Friday...Have you got tickets?It's a great day out! #idealhomeshowchristmas xx htt\u2026
534649009067921408,1416305231717,RT @xxcalmo: Band Aid 30 のシングルがリリースされた。かの曲である。 Do They Know It\u2019s Christmas? (2014): http:\/\/t.co\/IMFL3PRi1l
534649011916251136,1416305232396,Can't wait for the release date for the #puls must be anytime soon? 5 weeks to Christmas 🙀🙀🙀🙀
534649014600626178,1416305233036,It's here! Bournemouth at 40% off! Now only £59.00! http:\/\/t.co\/afe0DWlmTD    #BigDays http:\/\/t.co\/354VmK9i10
534649018471964672,1416305233959,RT @loveandgarbage: \Myleene needs your money or her Christmas will be ruined. Please buy the new Klass Aid single.\ http:\/\/t.co\/ip0gzx1a2Q
534649023266058240,1416305235102,@ShotasManlyGaze We're planning some Christmas promotions - stay tuned :)
534649027510292481,1416305236114,RT @Kkorepo: ミュージカルコンサート　『夢のChristmas（夢物語story2）』開催！http:\/\/t.co\/Z8nJAP7sic http:\/\/t.co\/osQAXeJlCT
534649031025508352,1416305236952,@MissHayley1988 No way! Hayley that's so bad don't cry though haha. I hope it's made up for at Christmas. Shameful 😄
534649031562383360,1416305237080,RT @TopSantaClaus: Poor Rudolph his nose has stopped glowing How am I going to find my way to @EalingShopping on Thursday to switch on the \u2026
534649033818906624,1416305237618,@janhopis @therickypedia christ Jan I'd hate to know what you get up on the Christmas day
534649036817461249,1416305238333,Zach 10 donates all his birthday presents to M.E.N. and Key 103's Mission Christmas appeal http:\/\/t.co\/utp5hSrfZI
534649042480148480,1416305239683,RT @DroidResources: Get into the Holiday Spirit with these Gorgeous 2014 Christmas Wallpapers for your Android - http:\/\/t.co\/Pa2VOO4m3f htt\u2026
534649044409143296,1416305240143,RT @swiftiecutie: \Taylor sending christmas gifts to fans.\\n\TAYLOR WROTE ME A LETTER!\\n\TAYLOR GAVE ME MERCH AND GIFTS!\\n\nMe: http:\/\/t.co\/\u2026
534649049069002753,1416305241254,Christmas comes early for West Midlands SMEs http:\/\/t.co\/dwDpXY5yjj
534649051095257088,1416305241737,The most dangerous thing that the #sainsburyschristmas advert has done is this: 'they have made [WW1] beautiful'. http:\/\/t.co\/rIXs0CgRtX
534649052160593920,1416305241991,RT @jenmorrisonlive: Day 85: phase 2 of the Christmas tree... Ornaments are on! #101smiles #UglyDucklings http:\/\/t.co\/RLtQmV2lq9
534649054097981442,1416305242453,Let's celebrate Christmas #Diamonds #Cardiff #Christmas http:\/\/t.co\/9c0SscS4aA
534649058896273408,1416305243597,someday at christmas #MTVStars Justin Bieber
534649060548833280,1416305243991,RT @5SOSPlease_01: ❤⛄🎅🎄🐧✨🌟❤\n@Luke5SOS @Calum5SOS @Ashton5SOS @Michael5SOS @5SOS\n\nMarry me? Or follow me bec. that's all I want for Christma\u2026
534649063292289024,1416305244645,RT @DjChiamaItalia: Torna Band Aid le star cantano \u201CDo they know it\u2019s Christmas?\u201D contro Ebola: ecco il video http:\/\/t.co\/dKc7d7dD21 via @\u2026
534649065548840960,1416305245183,#MTVStars #новогодниетовары Ель Royal Christmas Auckland 821210 (210 см) покупка по выгодной цене, http:\/\/t.co\/7p9RcGy2o2
534649069889916928,1416305246218,Look at this! Bournemouth at Christmas 40% off! Now only £59.00! http:\/\/t.co\/GcuCcIBxKA #BigDays
534649073102782464,1416305246984,Limited time only! Bournem 40% off! Now only £59.00! http:\/\/t.co\/WWHdGIJgXA   #BigDays http:\/\/t.co\/Mbkbs58pPO
534649075355095040,1416305247521,Join the Phoenix Flames cheerleaders for their annual Christmas Fayre at Montgomerie Halls in Eaglesham! http:\/\/t.co\/bLrBJNTEKO
534649078198833152,1416305248199,In The Mood (Deluxe) (Amazon Exclusive) http:\/\/t.co\/0j9HYQjAIv  #digitalmusic #us #rapiddeal Christmas http:\/\/t.co\/y7VUJhEArL
534649081571082240,1416305249003,RT @binTwoPadstow: Details about the BinTwo Christmas Tasting next Saturday.  Any cheeky RTs greatly appreciated.\nThank you! http:\/\/t.co\/MF\u2026
534649084737781760,1416305249758,Our own made gravadlax ready in all shops. 1\/2 and full sides can be ordered for Christmas @jonnorris12 #EatMoreFish http:\/\/t.co\/TxjFaNnApQ
534649091800989696,1416305251442,Limited time act fast! Bournemouth at Christmas 40% off! Now only £59.00! http:\/\/t.co\/7Z3oDglFIJ #BigDays
534649094703026176,1416305252134,Christmas spirit at the #tddoffice with our super cute #Starbucks cups 🍰✨☕️ #lovedailydose http:\/\/t.co\/I1w8ZkOOxv
534649097677205504,1416305252843,http:\/\/t.co\/nmFwUR7dTG Kristen Bell's New Song \Text Me Merry Christmas\ Will Be Your Holiday Anthem #pussy #porn #sex
534649106103541760,1416305254852,RT @clearance_squad: Got a real Christmas tree this upcoming festive period?? Save the mess and hassle in you car. Only £5 to collect and r\u2026
534649108003573760,1416305255305,CB-6000 Male Chastity Device Kit http:\/\/t.co\/r4UcQbu6eM  Christmas http:\/\/t.co\/NNTsDoEFe6
534649111090581504,1416305256041,RT @maryjfashion: #COMPETITION time! #WIN a #christmas jumper by MARYJANEFASHION.  Simply #FOLLOW us &amp, #RT for a chance! Good Luck! x http:\u2026
534649113045110784,1416305256507,I am getting way too excited about the German Christmas Market being set up in my town! 🎅🎄
534649115343613952,1416305257055,Starting to get excited for Christmas! Is it to early to put up our decorations? #Christmas #Babys1stChristmas
534649117692424192,1416305257615,White Christmas              - Alan Jackson \/ White Christm http:\/\/t.co\/y3xO4FBUCK #nowplaying #listenlive
534649124529135616,1416305259245,Another deal saver! Bournemouth at Christmas 40% off! Now only £59.00! http:\/\/t.co\/hBh9vktzOd #BigDays
534649126735319040,1416305259771,Limited time act fast! Bournemouth at Christmas 40% off! Now only £59.00! http:\/\/t.co\/Q2VtDwB4ki #BigDays
